----------------------------------------------------------------------
|                       M2Det Training Program                       |
----------------------------------------------------------------------
===> Constructing M2Det model
Initializing weights for [tums, reduce, up_reduce, leach, loc, conf]...
===> Loading Dataset...
===> Training M2Det on VOC
Time:Thu Dec 22 05:20:21 2022||Epoch:23||EpochIter:402/454||Iter:10390||Loss_L:0.9933||Loss_C:3.2580||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:20:28 2022||Epoch:23||EpochIter:412/454||Iter:10400||Loss_L:1.1489||Loss_C:3.5089||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:20:35 2022||Epoch:23||EpochIter:422/454||Iter:10410||Loss_L:1.3378||Loss_C:3.2398||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:20:42 2022||Epoch:23||EpochIter:432/454||Iter:10420||Loss_L:1.0228||Loss_C:3.2721||Batch_Time:0.6743||LR:0.0040000
Time:Thu Dec 22 05:20:49 2022||Epoch:23||EpochIter:442/454||Iter:10430||Loss_L:1.3897||Loss_C:2.8264||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:20:55 2022||Epoch:23||EpochIter:452/454||Iter:10440||Loss_L:0.8541||Loss_C:3.2561||Batch_Time:0.6767||LR:0.0040000
Time:Thu Dec 22 05:21:06 2022||Epoch:24||EpochIter:8/454||Iter:10450||Loss_L:1.0507||Loss_C:3.2189||Batch_Time:0.6768||LR:0.0040000
Time:Thu Dec 22 05:21:13 2022||Epoch:24||EpochIter:18/454||Iter:10460||Loss_L:1.1115||Loss_C:2.9643||Batch_Time:0.6736||LR:0.0040000
Time:Thu Dec 22 05:21:19 2022||Epoch:24||EpochIter:28/454||Iter:10470||Loss_L:1.1958||Loss_C:3.2823||Batch_Time:0.6739||LR:0.0040000
Time:Thu Dec 22 05:21:26 2022||Epoch:24||EpochIter:38/454||Iter:10480||Loss_L:1.1052||Loss_C:3.2426||Batch_Time:0.6753||LR:0.0040000
Time:Thu Dec 22 05:21:33 2022||Epoch:24||EpochIter:48/454||Iter:10490||Loss_L:1.0671||Loss_C:2.9665||Batch_Time:0.6738||LR:0.0040000
Time:Thu Dec 22 05:21:40 2022||Epoch:24||EpochIter:58/454||Iter:10500||Loss_L:0.5724||Loss_C:3.1883||Batch_Time:0.6742||LR:0.0040000
Time:Thu Dec 22 05:21:47 2022||Epoch:24||EpochIter:68/454||Iter:10510||Loss_L:1.1654||Loss_C:3.2108||Batch_Time:0.6745||LR:0.0040000
Time:Thu Dec 22 05:21:53 2022||Epoch:24||EpochIter:78/454||Iter:10520||Loss_L:1.0445||Loss_C:2.7318||Batch_Time:0.6745||LR:0.0040000
Time:Thu Dec 22 05:22:00 2022||Epoch:24||EpochIter:88/454||Iter:10530||Loss_L:1.0610||Loss_C:3.0740||Batch_Time:0.6757||LR:0.0040000
Time:Thu Dec 22 05:22:07 2022||Epoch:24||EpochIter:98/454||Iter:10540||Loss_L:1.2491||Loss_C:2.8685||Batch_Time:0.6765||LR:0.0040000
Time:Thu Dec 22 05:22:14 2022||Epoch:24||EpochIter:108/454||Iter:10550||Loss_L:0.7918||Loss_C:3.2498||Batch_Time:0.6732||LR:0.0040000
Time:Thu Dec 22 05:22:21 2022||Epoch:24||EpochIter:118/454||Iter:10560||Loss_L:1.3190||Loss_C:3.4322||Batch_Time:0.6762||LR:0.0040000
Time:Thu Dec 22 05:22:27 2022||Epoch:24||EpochIter:128/454||Iter:10570||Loss_L:1.1225||Loss_C:3.1263||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:22:34 2022||Epoch:24||EpochIter:138/454||Iter:10580||Loss_L:0.9879||Loss_C:2.9554||Batch_Time:0.6743||LR:0.0040000
Time:Thu Dec 22 05:22:41 2022||Epoch:24||EpochIter:148/454||Iter:10590||Loss_L:1.2556||Loss_C:2.9364||Batch_Time:0.6760||LR:0.0040000
Time:Thu Dec 22 05:22:48 2022||Epoch:24||EpochIter:158/454||Iter:10600||Loss_L:1.3191||Loss_C:3.2023||Batch_Time:0.6740||LR:0.0040000
Time:Thu Dec 22 05:22:55 2022||Epoch:24||EpochIter:168/454||Iter:10610||Loss_L:1.0220||Loss_C:2.9001||Batch_Time:0.6750||LR:0.0040000
Time:Thu Dec 22 05:23:01 2022||Epoch:24||EpochIter:178/454||Iter:10620||Loss_L:0.8603||Loss_C:2.9048||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:23:08 2022||Epoch:24||EpochIter:188/454||Iter:10630||Loss_L:0.7411||Loss_C:3.0367||Batch_Time:0.6734||LR:0.0040000
Time:Thu Dec 22 05:23:15 2022||Epoch:24||EpochIter:198/454||Iter:10640||Loss_L:0.9264||Loss_C:3.2924||Batch_Time:0.6745||LR:0.0040000
Time:Thu Dec 22 05:23:22 2022||Epoch:24||EpochIter:208/454||Iter:10650||Loss_L:1.1181||Loss_C:3.0338||Batch_Time:0.6759||LR:0.0040000
Time:Thu Dec 22 05:23:29 2022||Epoch:24||EpochIter:218/454||Iter:10660||Loss_L:1.1795||Loss_C:3.0172||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:23:35 2022||Epoch:24||EpochIter:228/454||Iter:10670||Loss_L:1.6063||Loss_C:3.2357||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:23:42 2022||Epoch:24||EpochIter:238/454||Iter:10680||Loss_L:0.9840||Loss_C:3.4697||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:23:49 2022||Epoch:24||EpochIter:248/454||Iter:10690||Loss_L:0.9184||Loss_C:3.3511||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:23:56 2022||Epoch:24||EpochIter:258/454||Iter:10700||Loss_L:1.2132||Loss_C:3.2431||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:24:03 2022||Epoch:24||EpochIter:268/454||Iter:10710||Loss_L:1.7061||Loss_C:2.9170||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:24:09 2022||Epoch:24||EpochIter:278/454||Iter:10720||Loss_L:0.8674||Loss_C:3.3339||Batch_Time:0.6757||LR:0.0040000
Time:Thu Dec 22 05:24:16 2022||Epoch:24||EpochIter:288/454||Iter:10730||Loss_L:0.9216||Loss_C:3.1657||Batch_Time:0.6753||LR:0.0040000
Time:Thu Dec 22 05:24:23 2022||Epoch:24||EpochIter:298/454||Iter:10740||Loss_L:1.2957||Loss_C:3.0784||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:24:30 2022||Epoch:24||EpochIter:308/454||Iter:10750||Loss_L:1.2028||Loss_C:3.4917||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:24:37 2022||Epoch:24||EpochIter:318/454||Iter:10760||Loss_L:0.8809||Loss_C:3.0395||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:24:43 2022||Epoch:24||EpochIter:328/454||Iter:10770||Loss_L:0.5832||Loss_C:3.3572||Batch_Time:0.6742||LR:0.0040000
Time:Thu Dec 22 05:24:50 2022||Epoch:24||EpochIter:338/454||Iter:10780||Loss_L:1.2702||Loss_C:3.4626||Batch_Time:0.6743||LR:0.0040000
Time:Thu Dec 22 05:24:57 2022||Epoch:24||EpochIter:348/454||Iter:10790||Loss_L:1.0810||Loss_C:3.8083||Batch_Time:0.6745||LR:0.0040000
Time:Thu Dec 22 05:25:04 2022||Epoch:24||EpochIter:358/454||Iter:10800||Loss_L:0.7986||Loss_C:3.5139||Batch_Time:0.6760||LR:0.0040000
Time:Thu Dec 22 05:25:11 2022||Epoch:24||EpochIter:368/454||Iter:10810||Loss_L:1.1314||Loss_C:3.3344||Batch_Time:0.6753||LR:0.0040000
Time:Thu Dec 22 05:25:17 2022||Epoch:24||EpochIter:378/454||Iter:10820||Loss_L:1.0043||Loss_C:3.1022||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:25:24 2022||Epoch:24||EpochIter:388/454||Iter:10830||Loss_L:1.4049||Loss_C:3.2282||Batch_Time:0.6765||LR:0.0040000
Time:Thu Dec 22 05:25:31 2022||Epoch:24||EpochIter:398/454||Iter:10840||Loss_L:0.8648||Loss_C:3.1624||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:25:38 2022||Epoch:24||EpochIter:408/454||Iter:10850||Loss_L:0.9737||Loss_C:3.0641||Batch_Time:0.6745||LR:0.0040000
Time:Thu Dec 22 05:25:45 2022||Epoch:24||EpochIter:418/454||Iter:10860||Loss_L:0.7963||Loss_C:3.1918||Batch_Time:0.6758||LR:0.0040000
Time:Thu Dec 22 05:25:51 2022||Epoch:24||EpochIter:428/454||Iter:10870||Loss_L:0.9335||Loss_C:3.1256||Batch_Time:0.6753||LR:0.0040000
Time:Thu Dec 22 05:25:58 2022||Epoch:24||EpochIter:438/454||Iter:10880||Loss_L:0.5324||Loss_C:3.0737||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:26:05 2022||Epoch:24||EpochIter:448/454||Iter:10890||Loss_L:0.9329||Loss_C:3.1167||Batch_Time:0.6760||LR:0.0040000
Time:Thu Dec 22 05:26:16 2022||Epoch:25||EpochIter:4/454||Iter:10900||Loss_L:0.6854||Loss_C:3.0912||Batch_Time:0.6730||LR:0.0040000
Time:Thu Dec 22 05:26:22 2022||Epoch:25||EpochIter:14/454||Iter:10910||Loss_L:1.2680||Loss_C:3.0961||Batch_Time:0.6699||LR:0.0040000
Time:Thu Dec 22 05:26:29 2022||Epoch:25||EpochIter:24/454||Iter:10920||Loss_L:0.7337||Loss_C:2.9892||Batch_Time:0.6740||LR:0.0040000
Time:Thu Dec 22 05:26:36 2022||Epoch:25||EpochIter:34/454||Iter:10930||Loss_L:0.9086||Loss_C:3.2360||Batch_Time:0.6742||LR:0.0040000
Time:Thu Dec 22 05:26:43 2022||Epoch:25||EpochIter:44/454||Iter:10940||Loss_L:1.0952||Loss_C:3.0264||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:26:49 2022||Epoch:25||EpochIter:54/454||Iter:10950||Loss_L:1.0486||Loss_C:3.0894||Batch_Time:0.6750||LR:0.0040000
Time:Thu Dec 22 05:26:56 2022||Epoch:25||EpochIter:64/454||Iter:10960||Loss_L:1.1765||Loss_C:3.5267||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:27:03 2022||Epoch:25||EpochIter:74/454||Iter:10970||Loss_L:0.7435||Loss_C:3.3239||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:27:10 2022||Epoch:25||EpochIter:84/454||Iter:10980||Loss_L:0.8530||Loss_C:3.0946||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:27:17 2022||Epoch:25||EpochIter:94/454||Iter:10990||Loss_L:2.3200||Loss_C:3.1641||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:27:23 2022||Epoch:25||EpochIter:104/454||Iter:11000||Loss_L:0.8699||Loss_C:3.3093||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:27:30 2022||Epoch:25||EpochIter:114/454||Iter:11010||Loss_L:1.1116||Loss_C:3.4352||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:27:37 2022||Epoch:25||EpochIter:124/454||Iter:11020||Loss_L:1.1795||Loss_C:3.2173||Batch_Time:0.6766||LR:0.0040000
Time:Thu Dec 22 05:27:44 2022||Epoch:25||EpochIter:134/454||Iter:11030||Loss_L:1.3465||Loss_C:3.3834||Batch_Time:0.6748||LR:0.0040000
Time:Thu Dec 22 05:27:51 2022||Epoch:25||EpochIter:144/454||Iter:11040||Loss_L:1.3155||Loss_C:3.7193||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:27:57 2022||Epoch:25||EpochIter:154/454||Iter:11050||Loss_L:1.0294||Loss_C:3.0582||Batch_Time:0.6734||LR:0.0040000
Time:Thu Dec 22 05:28:04 2022||Epoch:25||EpochIter:164/454||Iter:11060||Loss_L:1.1724||Loss_C:3.3517||Batch_Time:0.6746||LR:0.0040000
Time:Thu Dec 22 05:28:11 2022||Epoch:25||EpochIter:174/454||Iter:11070||Loss_L:1.4748||Loss_C:3.2815||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:28:18 2022||Epoch:25||EpochIter:184/454||Iter:11080||Loss_L:1.0191||Loss_C:3.2859||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:28:25 2022||Epoch:25||EpochIter:194/454||Iter:11090||Loss_L:1.0364||Loss_C:2.9376||Batch_Time:0.6737||LR:0.0040000
Time:Thu Dec 22 05:28:31 2022||Epoch:25||EpochIter:204/454||Iter:11100||Loss_L:1.4736||Loss_C:3.0325||Batch_Time:0.6750||LR:0.0040000
Time:Thu Dec 22 05:28:38 2022||Epoch:25||EpochIter:214/454||Iter:11110||Loss_L:0.6707||Loss_C:3.1810||Batch_Time:0.6761||LR:0.0040000
Time:Thu Dec 22 05:28:45 2022||Epoch:25||EpochIter:224/454||Iter:11120||Loss_L:1.4078||Loss_C:3.1553||Batch_Time:0.6743||LR:0.0040000
Time:Thu Dec 22 05:28:52 2022||Epoch:25||EpochIter:234/454||Iter:11130||Loss_L:0.8257||Loss_C:3.0069||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:28:59 2022||Epoch:25||EpochIter:244/454||Iter:11140||Loss_L:1.3911||Loss_C:2.4996||Batch_Time:0.6762||LR:0.0040000
Time:Thu Dec 22 05:29:05 2022||Epoch:25||EpochIter:254/454||Iter:11150||Loss_L:0.6179||Loss_C:2.9386||Batch_Time:0.6756||LR:0.0040000
Time:Thu Dec 22 05:29:12 2022||Epoch:25||EpochIter:264/454||Iter:11160||Loss_L:0.7851||Loss_C:3.3642||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:29:19 2022||Epoch:25||EpochIter:274/454||Iter:11170||Loss_L:1.1385||Loss_C:3.1809||Batch_Time:0.6748||LR:0.0040000
Time:Thu Dec 22 05:29:26 2022||Epoch:25||EpochIter:284/454||Iter:11180||Loss_L:1.1887||Loss_C:2.9457||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:29:33 2022||Epoch:25||EpochIter:294/454||Iter:11190||Loss_L:1.4798||Loss_C:3.2454||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:29:39 2022||Epoch:25||EpochIter:304/454||Iter:11200||Loss_L:1.1378||Loss_C:3.1140||Batch_Time:0.6757||LR:0.0040000
Time:Thu Dec 22 05:29:46 2022||Epoch:25||EpochIter:314/454||Iter:11210||Loss_L:1.1060||Loss_C:2.9214||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:29:53 2022||Epoch:25||EpochIter:324/454||Iter:11220||Loss_L:1.1462||Loss_C:3.0744||Batch_Time:0.6748||LR:0.0040000
Time:Thu Dec 22 05:30:00 2022||Epoch:25||EpochIter:334/454||Iter:11230||Loss_L:1.0212||Loss_C:3.3749||Batch_Time:0.6749||LR:0.0040000
Time:Thu Dec 22 05:30:07 2022||Epoch:25||EpochIter:344/454||Iter:11240||Loss_L:1.1090||Loss_C:2.9950||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:30:13 2022||Epoch:25||EpochIter:354/454||Iter:11250||Loss_L:1.4236||Loss_C:3.0518||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:30:20 2022||Epoch:25||EpochIter:364/454||Iter:11260||Loss_L:1.3230||Loss_C:3.0125||Batch_Time:0.6730||LR:0.0040000
Time:Thu Dec 22 05:30:27 2022||Epoch:25||EpochIter:374/454||Iter:11270||Loss_L:0.6800||Loss_C:3.0060||Batch_Time:0.6750||LR:0.0040000
Time:Thu Dec 22 05:30:34 2022||Epoch:25||EpochIter:384/454||Iter:11280||Loss_L:1.1591||Loss_C:2.7778||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:30:41 2022||Epoch:25||EpochIter:394/454||Iter:11290||Loss_L:1.7112||Loss_C:3.1942||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:30:47 2022||Epoch:25||EpochIter:404/454||Iter:11300||Loss_L:1.6197||Loss_C:3.1886||Batch_Time:0.6759||LR:0.0040000
Time:Thu Dec 22 05:30:54 2022||Epoch:25||EpochIter:414/454||Iter:11310||Loss_L:0.8131||Loss_C:3.3464||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:31:01 2022||Epoch:25||EpochIter:424/454||Iter:11320||Loss_L:0.6874||Loss_C:3.1466||Batch_Time:0.6750||LR:0.0040000
Time:Thu Dec 22 05:31:08 2022||Epoch:25||EpochIter:434/454||Iter:11330||Loss_L:1.0665||Loss_C:2.9716||Batch_Time:0.6745||LR:0.0040000
Time:Thu Dec 22 05:31:15 2022||Epoch:25||EpochIter:444/454||Iter:11340||Loss_L:1.1155||Loss_C:3.3556||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:31:25 2022||Epoch:26||EpochIter:0/454||Iter:11350||Loss_L:0.7929||Loss_C:2.5940||Batch_Time:0.8969||LR:0.0040000
Time:Thu Dec 22 05:31:32 2022||Epoch:26||EpochIter:10/454||Iter:11360||Loss_L:1.0384||Loss_C:3.4549||Batch_Time:0.6834||LR:0.0040000
Time:Thu Dec 22 05:31:39 2022||Epoch:26||EpochIter:20/454||Iter:11370||Loss_L:0.6963||Loss_C:3.0798||Batch_Time:0.6753||LR:0.0040000
Time:Thu Dec 22 05:31:45 2022||Epoch:26||EpochIter:30/454||Iter:11380||Loss_L:1.4590||Loss_C:3.7010||Batch_Time:0.6738||LR:0.0040000
Time:Thu Dec 22 05:31:52 2022||Epoch:26||EpochIter:40/454||Iter:11390||Loss_L:1.1680||Loss_C:3.2222||Batch_Time:0.6740||LR:0.0040000
Time:Thu Dec 22 05:31:59 2022||Epoch:26||EpochIter:50/454||Iter:11400||Loss_L:0.8816||Loss_C:2.9794||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:32:06 2022||Epoch:26||EpochIter:60/454||Iter:11410||Loss_L:0.8137||Loss_C:3.3334||Batch_Time:0.6745||LR:0.0040000
Time:Thu Dec 22 05:32:13 2022||Epoch:26||EpochIter:70/454||Iter:11420||Loss_L:1.0957||Loss_C:2.8583||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:32:19 2022||Epoch:26||EpochIter:80/454||Iter:11430||Loss_L:1.2729||Loss_C:2.5666||Batch_Time:0.6749||LR:0.0040000
Time:Thu Dec 22 05:32:26 2022||Epoch:26||EpochIter:90/454||Iter:11440||Loss_L:0.9022||Loss_C:3.1155||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:32:33 2022||Epoch:26||EpochIter:100/454||Iter:11450||Loss_L:1.3707||Loss_C:3.1079||Batch_Time:0.6748||LR:0.0040000
Time:Thu Dec 22 05:32:40 2022||Epoch:26||EpochIter:110/454||Iter:11460||Loss_L:0.6294||Loss_C:2.7998||Batch_Time:0.6759||LR:0.0040000
Time:Thu Dec 22 05:32:47 2022||Epoch:26||EpochIter:120/454||Iter:11470||Loss_L:1.2130||Loss_C:2.7757||Batch_Time:0.6748||LR:0.0040000
Time:Thu Dec 22 05:32:53 2022||Epoch:26||EpochIter:130/454||Iter:11480||Loss_L:0.8817||Loss_C:3.0577||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:33:00 2022||Epoch:26||EpochIter:140/454||Iter:11490||Loss_L:1.4481||Loss_C:3.6147||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:33:07 2022||Epoch:26||EpochIter:150/454||Iter:11500||Loss_L:0.8198||Loss_C:2.8119||Batch_Time:0.6748||LR:0.0040000
Time:Thu Dec 22 05:33:14 2022||Epoch:26||EpochIter:160/454||Iter:11510||Loss_L:1.4245||Loss_C:3.1309||Batch_Time:0.6758||LR:0.0040000
Time:Thu Dec 22 05:33:21 2022||Epoch:26||EpochIter:170/454||Iter:11520||Loss_L:0.8009||Loss_C:3.4159||Batch_Time:0.6758||LR:0.0040000
Time:Thu Dec 22 05:33:27 2022||Epoch:26||EpochIter:180/454||Iter:11530||Loss_L:1.0596||Loss_C:2.8669||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:33:34 2022||Epoch:26||EpochIter:190/454||Iter:11540||Loss_L:1.3580||Loss_C:3.3428||Batch_Time:0.6753||LR:0.0040000
Time:Thu Dec 22 05:33:41 2022||Epoch:26||EpochIter:200/454||Iter:11550||Loss_L:0.8337||Loss_C:3.3077||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:33:48 2022||Epoch:26||EpochIter:210/454||Iter:11560||Loss_L:1.0349||Loss_C:2.7229||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:33:55 2022||Epoch:26||EpochIter:220/454||Iter:11570||Loss_L:1.3550||Loss_C:2.4475||Batch_Time:0.6758||LR:0.0040000
Time:Thu Dec 22 05:34:01 2022||Epoch:26||EpochIter:230/454||Iter:11580||Loss_L:0.8183||Loss_C:2.5456||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:34:08 2022||Epoch:26||EpochIter:240/454||Iter:11590||Loss_L:1.0828||Loss_C:2.9857||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:34:15 2022||Epoch:26||EpochIter:250/454||Iter:11600||Loss_L:1.0034||Loss_C:2.9388||Batch_Time:0.6756||LR:0.0040000
Time:Thu Dec 22 05:34:22 2022||Epoch:26||EpochIter:260/454||Iter:11610||Loss_L:1.0353||Loss_C:2.8711||Batch_Time:0.6762||LR:0.0040000
Time:Thu Dec 22 05:34:29 2022||Epoch:26||EpochIter:270/454||Iter:11620||Loss_L:1.6367||Loss_C:3.0162||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:34:35 2022||Epoch:26||EpochIter:280/454||Iter:11630||Loss_L:0.9228||Loss_C:3.0827||Batch_Time:0.6749||LR:0.0040000
Time:Thu Dec 22 05:34:42 2022||Epoch:26||EpochIter:290/454||Iter:11640||Loss_L:0.9092||Loss_C:3.0752||Batch_Time:0.6747||LR:0.0040000
Time:Thu Dec 22 05:34:49 2022||Epoch:26||EpochIter:300/454||Iter:11650||Loss_L:0.9015||Loss_C:3.3850||Batch_Time:0.6758||LR:0.0040000
Time:Thu Dec 22 05:34:56 2022||Epoch:26||EpochIter:310/454||Iter:11660||Loss_L:1.3790||Loss_C:3.2336||Batch_Time:0.6742||LR:0.0040000
Time:Thu Dec 22 05:35:03 2022||Epoch:26||EpochIter:320/454||Iter:11670||Loss_L:0.9037||Loss_C:2.7427||Batch_Time:0.6763||LR:0.0040000
Time:Thu Dec 22 05:35:09 2022||Epoch:26||EpochIter:330/454||Iter:11680||Loss_L:1.3192||Loss_C:3.1589||Batch_Time:0.6752||LR:0.0040000
Time:Thu Dec 22 05:35:16 2022||Epoch:26||EpochIter:340/454||Iter:11690||Loss_L:0.8096||Loss_C:2.9733||Batch_Time:0.6746||LR:0.0040000
Time:Thu Dec 22 05:35:23 2022||Epoch:26||EpochIter:350/454||Iter:11700||Loss_L:1.0263||Loss_C:3.0103||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:35:30 2022||Epoch:26||EpochIter:360/454||Iter:11710||Loss_L:1.0978||Loss_C:3.3957||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:35:37 2022||Epoch:26||EpochIter:370/454||Iter:11720||Loss_L:0.9270||Loss_C:3.2236||Batch_Time:0.6769||LR:0.0040000
Time:Thu Dec 22 05:35:43 2022||Epoch:26||EpochIter:380/454||Iter:11730||Loss_L:0.8909||Loss_C:2.9075||Batch_Time:0.6739||LR:0.0040000
Time:Thu Dec 22 05:35:50 2022||Epoch:26||EpochIter:390/454||Iter:11740||Loss_L:0.8143||Loss_C:3.5838||Batch_Time:0.6743||LR:0.0040000
Time:Thu Dec 22 05:35:57 2022||Epoch:26||EpochIter:400/454||Iter:11750||Loss_L:1.5626||Loss_C:3.4890||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:36:04 2022||Epoch:26||EpochIter:410/454||Iter:11760||Loss_L:1.0990||Loss_C:3.0440||Batch_Time:0.6754||LR:0.0040000
Time:Thu Dec 22 05:36:11 2022||Epoch:26||EpochIter:420/454||Iter:11770||Loss_L:1.1276||Loss_C:2.5980||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:36:17 2022||Epoch:26||EpochIter:430/454||Iter:11780||Loss_L:1.1719||Loss_C:2.8702||Batch_Time:0.6753||LR:0.0040000
Time:Thu Dec 22 05:36:24 2022||Epoch:26||EpochIter:440/454||Iter:11790||Loss_L:0.7856||Loss_C:3.1749||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:36:31 2022||Epoch:26||EpochIter:450/454||Iter:11800||Loss_L:0.9265||Loss_C:2.7693||Batch_Time:0.6742||LR:0.0040000
Time:Thu Dec 22 05:36:41 2022||Epoch:27||EpochIter:6/454||Iter:11810||Loss_L:1.1633||Loss_C:3.0836||Batch_Time:0.6749||LR:0.0040000
Time:Thu Dec 22 05:36:48 2022||Epoch:27||EpochIter:16/454||Iter:11820||Loss_L:0.7708||Loss_C:3.4949||Batch_Time:0.6743||LR:0.0040000
Time:Thu Dec 22 05:36:55 2022||Epoch:27||EpochIter:26/454||Iter:11830||Loss_L:1.3608||Loss_C:3.5572||Batch_Time:0.6766||LR:0.0040000
Time:Thu Dec 22 05:37:02 2022||Epoch:27||EpochIter:36/454||Iter:11840||Loss_L:1.2121||Loss_C:3.1590||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:37:09 2022||Epoch:27||EpochIter:46/454||Iter:11850||Loss_L:0.4745||Loss_C:3.1787||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:37:15 2022||Epoch:27||EpochIter:56/454||Iter:11860||Loss_L:0.8182||Loss_C:3.4966||Batch_Time:0.6763||LR:0.0040000
Time:Thu Dec 22 05:37:22 2022||Epoch:27||EpochIter:66/454||Iter:11870||Loss_L:0.8989||Loss_C:3.6979||Batch_Time:0.6751||LR:0.0040000
Time:Thu Dec 22 05:37:29 2022||Epoch:27||EpochIter:76/454||Iter:11880||Loss_L:0.8705||Loss_C:3.0802||Batch_Time:0.6741||LR:0.0040000
Time:Thu Dec 22 05:37:36 2022||Epoch:27||EpochIter:86/454||Iter:11890||Loss_L:0.9189||Loss_C:3.5324||Batch_Time:0.6740||LR:0.0040000
Time:Thu Dec 22 05:37:43 2022||Epoch:27||EpochIter:96/454||Iter:11900||Loss_L:0.6473||Loss_C:3.1055||Batch_Time:0.6738||LR:0.0040000
Time:Thu Dec 22 05:37:49 2022||Epoch:27||EpochIter:106/454||Iter:11910||Loss_L:0.8329||Loss_C:2.9554||Batch_Time:0.6740||LR:0.0040000
Time:Thu Dec 22 05:37:56 2022||Epoch:27||EpochIter:116/454||Iter:11920||Loss_L:0.9690||Loss_C:3.1218||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:38:03 2022||Epoch:27||EpochIter:126/454||Iter:11930||Loss_L:0.6161||Loss_C:3.1502||Batch_Time:0.6755||LR:0.0040000
Time:Thu Dec 22 05:38:10 2022||Epoch:27||EpochIter:136/454||Iter:11940||Loss_L:0.9511||Loss_C:3.3042||Batch_Time:0.6744||LR:0.0040000
Time:Thu Dec 22 05:38:17 2022||Epoch:27||EpochIter:146/454||Iter:11950||Loss_L:1.0801||Loss_C:2.9885||Batch_Time:0.6752||LR:0.0040000
